employee_id,job_level,department,start_month,status,stage,applicant_id,job_id,gender,assessment_center
emp10744,Entry Level/ Manual,Sales,2000-05-01,hired,Stage 4: Assessment Center,M2mxURUOBZ,zEcVA0pUWA,Male,4.2
emp10749,Entry Level/ Manual,Sales,2000-05-01,hired,Stage 4: Assessment Center,u2cmMjrptZ,lpJjMWYIsM,Male,3.9
emp10756,Entry Level/ Manual,Sales,2000-05-01,hired,Stage 4: Assessment Center,N1stVyjREo,J3GSWBtFQ5,Male,4.3
emp10761,Entry Level/ Manual,Sales,2000-05-01,hired,Stage 4: Assessment Center,bI1AQNBHlL,qvhHPoimCT,Female,4.5
emp10764,Entry Level/ Manual,Sales,2000-05-01,hired,Stage 4: Assessment Center,4zdsCiyOGK,bBYe6JtSMX,Male,3.9
emp10766,Entry Level/ Manual,Sales,2000-05-01,hired,Stage 4: Assessment Center,o1Zl24LhQB,ZdQrcyPK7B,Female,4.2
emp10769,Entry Level/ Manual,Sales,2000-05-01,hired,Stage 4: Assessment Center,h7r6IbCoBT,hh5oErQgQQ,Female,4.1
emp10777,Entry Level/ Manual,Sales,2000-05-01,hired,Stage 4: Assessment Center,fPJyFcpN2e,kKBGIOdljL,Female,3.9
emp10786,Entry Level/ Manual,Sales,2000-05-01,hired,Stage 4: Assessment Center,Cu5ekVYNvz,mruNsDcm3C,Male,3.8
emp10789,Entry Level/ Manual,Sales,2000-05-01,hired,Stage 4: Assessment Center,EJmX1Dl3ri,YSab6cOX1l,Male,4.2
emp10795,Entry Level/ Manual,Sales,2000-05-01,hired,Stage 4: Assessment Center,CQ4Y95khND,B3LEZbVLIM,Male,4.4
emp10799,Entry Level/ Manual,Sales,2000-05-01,hired,Stage 4: Assessment Center,SOhWsOPVni,m7uWl0OOlX,Male,4.2
emp10807,Entry Level/ Manual,Sales,2000-05-01,hired,Stage 4: Assessment Center,NuxIidPhtF,HjLYOWSVuQ,Male,4.6
emp10808,Entry Level/ Manual,Sales,2000-05-01,hired,Stage 4: Assessment Center,Wia5mkRfmc,wKNTy9gz30,Male,3.8
emp10809,Entry Level/ Manual,Sales,2000-05-01,hired,Stage 4: Assessment Center,UaRAS7HFJs,A0TFth8Bts,Male,4
emp10813,Entry Level/ Manual,Sales,2000-05-01,hired,Stage 4: Assessment Center,Ci83rYi4Wl,XKW9A4L9Pz,Female,4.1
emp10814,Entry Level/ Manual,Sales,2000-05-01,hired,Stage 4: Assessment Center,q18nDO8lI6,kKz30rX8S2,Female,4
emp10816,Entry Level/ Manual,Sales,2000-05-01,hired,Stage 4: Assessment Center,Mn5uDP8JPK,aspjcK05ox,Female,3.9
emp10825,Entry Level/ Manual,Sales,2000-06-01,hired,Stage 4: Assessment Center,m3NsHQcHfT,VfCD8Z9Z0R,Male,4.5
emp10828,Entry Level/ Manual,Sales,2000-06-01,hired,Stage 4: Assessment Center,4ichOwVbdA,zdhRMmP7FF,Male,4.1
emp10829,Entry Level/ Manual,Sales,2000-06-01,hired,Stage 4: Assessment Center,mnRw7CYYg7,qh8TORKc4C,Female,3.7
emp10841,Entry Level/ Manual,Sales,2000-06-01,hired,Stage 4: Assessment Center,tDaIEBSs6z,PlyjGxaMUk,Male,4.5
emp10846,Entry Level/ Manual,Sales,2000-06-01,hired,Stage 4: Assessment Center,k0AAkiA6XR,R2eJKsGhdt,Female,4.1
emp10849,Entry Level/ Manual,Sales,2000-06-01,hired,Stage 4: Assessment Center,h11e3A6nb2,LGhq1t4ev2,Female,3.8
emp10853,Entry Level/ Manual,Sales,2000-06-01,hired,Stage 4: Assessment Center,ejC0aaUQZT,rdAZSSKq7q,Male,3.9
emp10857,Entry Level/ Manual,Sales,2000-06-01,hired,Stage 4: Assessment Center,744vy0g7Lq,CoAYaKZUog,Female,4.2
emp10858,Entry Level/ Manual,Sales,2000-06-01,hired,Stage 4: Assessment Center,S3bckX8ZYD,afup1iEAUP,Female,4
emp10863,Entry Level/ Manual,Sales,2000-06-01,hired,Stage 4: Assessment Center,8GGLvGAfc6,TAHHc7WPKV,Female,4.1
emp10871,Entry Level/ Manual,Sales,2000-06-01,hired,Stage 4: Assessment Center,blKH1dQHEJ,1c3tXy96gv,Male,4.1
emp10873,Entry Level/ Manual,Sales,2000-06-01,hired,Stage 4: Assessment Center,zdjONxs1tL,MyzL9We98k,Female,4
emp10875,Entry Level/ Manual,Sales,2000-06-01,hired,Stage 4: Assessment Center,1Nb1PXSQVM,CZbR5CGosB,Male,3.9
emp10881,Entry Level/ Manual,Sales,2000-06-01,hired,Stage 4: Assessment Center,JZzBmQfyFm,bU4KSg8HPK,Male,3.8
emp10887,Entry Level/ Manual,Sales,2000-06-01,hired,Stage 4: Assessment Center,oNzlKTX1i6,kxdLMeryoT,Female,3.9
emp10896,Entry Level/ Manual,Sales,2000-06-01,hired,Stage 4: Assessment Center,GmXLJnMtQo,FAAipFDhla,Female,3.9
emp10899,Entry Level/ Manual,Sales,2000-06-01,hired,Stage 4: Assessment Center,btgUKIWrR4,FW8qixIHIB,Female,3.9
emp10900,Entry Level/ Manual,Sales,2000-06-01,hired,Stage 4: Assessment Center,ir9rymkZ29,hSUHODhQX6,Male,4
emp10907,Entry Level/ Manual,Sales,2000-06-01,hired,Stage 4: Assessment Center,fLWjDpDLS4,NA0R59x033,Female,3.9
emp10909,Entry Level/ Manual,Sales,2000-06-01,hired,Stage 4: Assessment Center,7Wlq3Mc7co,HrLxbVxdEH,Male,4.2
emp10910,Entry Level/ Manual,Sales,2000-06-01,hired,Stage 4: Assessment Center,HpHoQwrp9F,kRItws0Q54,Female,3.8
emp10914,Entry Level/ Manual,Sales,2000-06-01,hired,Stage 4: Assessment Center,G1fFsLMSsa,UqHXse8Kt3,Male,4
emp10917,Entry Level/ Manual,Sales,2000-06-01,hired,Stage 4: Assessment Center,d8uEVeBCdR,fW9zYv5FVL,Male,4.4
emp10918,Entry Level/ Manual,Sales,2000-06-01,hired,Stage 4: Assessment Center,5zwr6IhYuF,GXl89V4SmI,Female,3.9
emp10921,Entry Level/ Manual,Sales,2000-06-01,hired,Stage 4: Assessment Center,qOVjv1MzP2,zOgrI4RneF,Female,4
emp10923,Entry Level/ Manual,Sales,2000-06-01,hired,Stage 4: Assessment Center,bMW8cGVhpL,RjA8yd08jj,Male,3.9
emp10929,Entry Level/ Manual,Sales,2000-06-01,hired,Stage 4: Assessment Center,LUuYieUnXp,Qi6kMdMGWQ,Female,3.9
emp10930,Entry Level/ Manual,Sales,2000-06-01,hired,Stage 4: Assessment Center,XaGQ49sECt,2JEv7ZZwh9,Female,4.2
emp10932,Entry Level/ Manual,Sales,2000-06-01,hired,Stage 4: Assessment Center,U1qx9v1YgF,evZ1W4CcE8,Female,3.9
emp10934,Entry Level/ Manual,Sales,2000-06-01,hired,Stage 4: Assessment Center,VRUy1YysXi,pHZAKhJNJq,Female,3.9
emp10935,Entry Level/ Manual,Sales,2000-06-01,hired,Stage 4: Assessment Center,H8oLnmxsvE,UOGS3BpwAE,Male,4.2
emp10940,Entry Level/ Manual,Sales,2000-06-01,hired,Stage 4: Assessment Center,cdVr8pcuR8,WGJnNXAyjw,Male,4.2
emp10942,Entry Level/ Manual,Sales,2000-06-01,hired,Stage 4: Assessment Center,aPaQrHoJiH,FIwWv0kaPD,Male,4.3
emp10944,Entry Level/ Manual,Sales,2000-06-01,hired,Stage 4: Assessment Center,dnj3N5jEZ0,IrhTbzV0MW,Male,3.9
emp10946,Entry Level/ Manual,Sales,2000-06-01,hired,Stage 4: Assessment Center,eGatjO6ggI,Gm1HDjkmHx,Male,4
emp10948,Entry Level/ Manual,Sales,2000-06-01,hired,Stage 4: Assessment Center,KSk9LX7M7s,ghdIKfbZFp,Male,4.3
emp10949,Entry Level/ Manual,Sales,2000-06-01,hired,Stage 4: Assessment Center,DgqFin28VG,oaocHUJHIB,Male,3.7
emp10959,Entry Level/ Manual,Sales,2000-06-01,hired,Stage 4: Assessment Center,wDuaU2G4Te,jwPs34llGJ,Male,3.8
emp10972,Entry Level/ Manual,Sales,2000-06-01,hired,Stage 4: Assessment Center,cS8cLjTOGo,xvYxo5vEbD,Male,4
emp10974,Entry Level/ Manual,Sales,2000-06-01,hired,Stage 4: Assessment Center,5RRXOysg4J,qA4Q06xbg3,Male,4.1
emp10975,Entry Level/ Manual,Sales,2000-06-01,hired,Stage 4: Assessment Center,NlJwbCKesL,siGgvTpaLt,Male,3.8
emp10978,Entry Level/ Manual,Sales,2000-06-01,hired,Stage 4: Assessment Center,aMOjlDKkhK,LlMYZYgPt4,Male,3.9
emp10979,Entry Level/ Manual,Sales,2000-06-01,hired,Stage 4: Assessment Center,Zf4ZVSQGWV,5OErIal8ln,Male,3.8
emp10981,Entry Level/ Manual,Sales,2000-06-01,hired,Stage 4: Assessment Center,hRERXgyd15,6i2kHsItTd,Female,4.3
emp10982,Entry Level/ Manual,Sales,2000-06-01,hired,Stage 4: Assessment Center,48S0ar3jFf,Ly22vfgSTS,Female,4.1
emp10985,Entry Level/ Manual,Sales,2000-06-01,hired,Stage 4: Assessment Center,DJaHxd5jHX,91oYS4zyHV,Female,3.9
emp10987,Entry Level/ Manual,Sales,2000-06-01,hired,Stage 4: Assessment Center,lh58o7cTq4,FDhVzPv3S5,Male,4.1
emp10991,Entry Level/ Manual,Sales,2000-06-01,hired,Stage 4: Assessment Center,BQ9Goz6aWz,rGvs7C0H4J,Female,4.3
emp10995,Entry Level/ Manual,Sales,2000-07-01,hired,Stage 4: Assessment Center,u17HpYbr9Z,azs5avtoVJ,Male,3.8
emp11000,Entry Level/ Manual,Sales,2000-07-01,hired,Stage 4: Assessment Center,Iyxbn4yUxw,0ANQ586DE7,Male,4.3
emp11007,Entry Level/ Manual,Sales,2000-07-01,hired,Stage 4: Assessment Center,E4aI1mp0ox,Z8n6opIlHe,Male,4.1
emp11014,Entry Level/ Manual,Sales,2000-07-01,hired,Stage 4: Assessment Center,XsQpEgxEGS,rDcsvOIdsX,Female,4
emp11017,Entry Level/ Manual,Sales,2000-07-01,hired,Stage 4: Assessment Center,nHIBkWuW08,m4j2H3tmvx,Male,3.8
emp11023,Entry Level/ Manual,Sales,2000-07-01,hired,Stage 4: Assessment Center,HcdDwOrnZ1,qthpsqCSeU,Male,3.9
emp11028,Entry Level/ Manual,Sales,2000-07-01,hired,Stage 4: Assessment Center,pfN3KgcMWv,bDRlutLPcg,Male,3.9
emp11031,Entry Level/ Manual,Sales,2000-07-01,hired,Stage 4: Assessment Center,FBtZ5RFkfL,gImTf75v6s,Female,4.1
emp11034,Entry Level/ Manual,Sales,2000-07-01,hired,Stage 4: Assessment Center,pxOO3PVv9z,vri1VPA6F3,Male,4.3
emp11036,Entry Level/ Manual,Sales,2000-07-01,hired,Stage 4: Assessment Center,yarPjcHtyo,vanbeAGKxz,Male,4.1
emp11037,Entry Level/ Manual,Sales,2000-07-01,hired,Stage 4: Assessment Center,5sdmaCM8oZ,ytKpqmrAsd,Female,4.1
emp11038,Entry Level/ Manual,Sales,2000-07-01,hired,Stage 4: Assessment Center,ec549loM6F,co20opDE7G,Male,3.9
emp11040,Entry Level/ Manual,Sales,2000-07-01,hired,Stage 4: Assessment Center,1ibA9V6dtK,K1aSjbuFnk,Female,4
emp11044,Entry Level/ Manual,Sales,2000-07-01,hired,Stage 4: Assessment Center,e3oUKarib8,LAmHJvHx7p,Female,3.9
emp11047,Entry Level/ Manual,Sales,2000-07-01,hired,Stage 4: Assessment Center,HnorvmTSJo,rXjhfJ6SCp,Male,3.7
emp11049,Entry Level/ Manual,Sales,2000-07-01,hired,Stage 4: Assessment Center,2AjvtcCO6W,56WEjx4exa,Female,4.2
emp11053,Entry Level/ Manual,Sales,2000-07-01,hired,Stage 4: Assessment Center,YDqczXyuXG,cXtMghNOQY,Female,3.8
emp11057,Entry Level/ Manual,Sales,2000-07-01,hired,Stage 4: Assessment Center,p4bBzQ9ZUz,rL1aRfDVQm,Female,4.1
emp11060,Entry Level/ Manual,Sales,2000-07-01,hired,Stage 4: Assessment Center,Fastvw4F2i,baPRjRsAD4,Male,3.9
emp11061,Entry Level/ Manual,Sales,2000-07-01,hired,Stage 4: Assessment Center,dezJyf8Opu,QDsNXChjEI,Male,3.9
emp11065,Entry Level/ Manual,Sales,2000-07-01,hired,Stage 4: Assessment Center,DaGdClRDPw,47cffICYxg,Male,3.8
emp11072,Entry Level/ Manual,Sales,2000-07-01,hired,Stage 4: Assessment Center,q7Sg5MN55N,RwG78lSCY3,Male,4.3
emp11073,Entry Level/ Manual,Sales,2000-07-01,hired,Stage 4: Assessment Center,9HxGQ4CDT5,ws9fXbldZE,Male,4.2
emp11075,Entry Level/ Manual,Sales,2000-07-01,hired,Stage 4: Assessment Center,amMyec36Fo,SSInDvD9QY,Female,3.8
emp11080,Entry Level/ Manual,Sales,2000-07-01,hired,Stage 4: Assessment Center,mn22NbSMIu,3Y3lqqPFek,Female,4
emp11082,Entry Level/ Manual,Sales,2000-07-01,hired,Stage 4: Assessment Center,by4PStj1W4,gd6NOWRmS7,Male,4
emp11086,Entry Level/ Manual,Sales,2000-07-01,hired,Stage 4: Assessment Center,SzUIPYtVQi,G4juhk68ci,Male,4.3
emp11087,Entry Level/ Manual,Sales,2000-07-01,hired,Stage 4: Assessment Center,joIaw3cN7V,T67K4NeSaP,Male,3.6
emp11093,Entry Level/ Manual,Sales,2000-07-01,hired,Stage 4: Assessment Center,A7xlG9rwg5,sZWJQUyNEM,Female,3.8
emp11094,Entry Level/ Manual,Sales,2000-07-01,hired,Stage 4: Assessment Center,4yaAs4Wlsv,U3b6QN5Ed1,Male,4
emp11096,Entry Level/ Manual,Sales,2000-07-01,hired,Stage 4: Assessment Center,S00PzLVKeK,6HfdkSD9Xn,Male,4.2
emp11099,Entry Level/ Manual,Sales,2000-07-01,hired,Stage 4: Assessment Center,qN9TXjsmZE,Cy8qOEJowM,Female,4
emp11101,Entry Level/ Manual,Sales,2000-07-01,hired,Stage 4: Assessment Center,Urzm29tBGz,f5GL9RZIBh,Female,4.5
emp11104,Entry Level/ Manual,Sales,2000-07-01,hired,Stage 4: Assessment Center,dQsQSk7XiC,oJcI7FSq2x,Male,4.2
emp11113,Entry Level/ Manual,Sales,2000-07-01,hired,Stage 4: Assessment Center,qgqrJ5F8gB,xVvW5xXPHA,Male,4
emp11115,Entry Level/ Manual,Sales,2000-07-01,hired,Stage 4: Assessment Center,B4tYr8k4CG,VDOaG9HXAA,Female,4
emp11116,Entry Level/ Manual,Sales,2000-07-01,hired,Stage 4: Assessment Center,xaBiDGSAEs,UnXxGWqgwW,Male,3.9
emp11118,Entry Level/ Manual,Sales,2000-07-01,hired,Stage 4: Assessment Center,0QMLE36jPP,qEOnbOlKWT,Male,4
emp11120,Entry Level/ Manual,Sales,2000-07-01,hired,Stage 4: Assessment Center,8PUKZSjRxT,R6dr9s2F17,Male,4.1
emp11123,Entry Level/ Manual,Sales,2000-07-01,hired,Stage 4: Assessment Center,1tyD7NwA8X,jahJYU4oH3,Male,4
emp11127,Entry Level/ Manual,Sales,2000-07-01,hired,Stage 4: Assessment Center,7hjNs4lebx,guU1jk5taT,Female,3.9
emp11128,Entry Level/ Manual,Sales,2000-07-01,hired,Stage 4: Assessment Center,mf26e5N1Wo,B6GrSfkByt,Male,4
emp11129,Entry Level/ Manual,Sales,2000-07-01,hired,Stage 4: Assessment Center,OzNE0ZgX0Y,BcktrCRluj,Female,4.1
emp11132,Entry Level/ Manual,Sales,2000-07-01,hired,Stage 4: Assessment Center,XkxkTVKbKj,zyMuWCiZHc,Male,4.1
emp11135,Entry Level/ Manual,Sales,2000-07-01,hired,Stage 4: Assessment Center,UGkK89LTyc,GLnyWdx8Ao,Female,4.1
emp11136,Entry Level/ Manual,Sales,2000-07-01,hired,Stage 4: Assessment Center,lVKQVw2VPX,ogZ7cfrWvu,Female,4.3
emp11141,Entry Level/ Manual,Sales,2000-07-01,hired,Stage 4: Assessment Center,LyJXJTB5Fc,L01XDDLtuQ,Male,4
emp11143,Entry Level/ Manual,Sales,2000-07-01,hired,Stage 4: Assessment Center,P5dPzDB2jC,SF8IyG1SXF,Male,4
emp11144,Entry Level/ Manual,Sales,2000-07-01,hired,Stage 4: Assessment Center,QiYHFG4rqo,ezEc4Uoq3C,Male,4.2
emp11145,Entry Level/ Manual,Sales,2000-07-01,hired,Stage 4: Assessment Center,U3g8KO55rD,v6BKwBA5Z8,Male,4.2
emp11146,Entry Level/ Manual,Sales,2000-07-01,hired,Stage 4: Assessment Center,gekwXktovo,kOBwGkAVA7,Male,4.3
emp11153,Entry Level/ Manual,Sales,2000-07-01,hired,Stage 4: Assessment Center,gXxRrn2eGE,wvKbOZlPtc,Female,4
emp11154,Entry Level/ Manual,Sales,2000-07-01,hired,Stage 4: Assessment Center,kYKDJauKgH,9T1i9Pa37H,Male,4.2
emp11157,Entry Level/ Manual,Sales,2000-07-01,hired,Stage 4: Assessment Center,oRfnJkf3yi,HMtZnarTWS,Male,3.9
emp11162,Entry Level/ Manual,Sales,2000-08-01,hired,Stage 4: Assessment Center,rOPvhC8UTn,1xqdbXaq15,Female,3.9
emp11164,Entry Level/ Manual,Sales,2000-08-01,hired,Stage 4: Assessment Center,uM0hjrVcqK,40xRWYHFS5,Male,3.9
emp11170,Entry Level/ Manual,Sales,2000-08-01,hired,Stage 4: Assessment Center,ey8RMMqusq,4ydwWK0xYl,Male,3.8
emp11171,Entry Level/ Manual,Sales,2000-08-01,hired,Stage 4: Assessment Center,wJvbslTAfy,ZqeHvrGAqX,Female,3.9
emp11172,Entry Level/ Manual,Sales,2000-08-01,hired,Stage 4: Assessment Center,LAQEhcYRJ7,6BRGHMrjsB,Female,4
emp11174,Entry Level/ Manual,Sales,2000-08-01,hired,Stage 4: Assessment Center,U4X7nBdeMT,1MZzlLvXCl,Male,4.1
emp11176,Entry Level/ Manual,Sales,2000-08-01,hired,Stage 4: Assessment Center,gUXMjofH64,4kZ8Onym5M,Female,3.9
emp11177,Entry Level/ Manual,Sales,2000-08-01,hired,Stage 4: Assessment Center,V2DeTzUaX9,7FDio1SQpH,Male,4.4
emp11180,Entry Level/ Manual,Sales,2000-08-01,hired,Stage 4: Assessment Center,S3vKT53XPA,VOn4s4yIpW,Male,4.1
emp11189,Entry Level/ Manual,Sales,2000-08-01,hired,Stage 4: Assessment Center,cL2zgXYKhC,reoid60mat,Male,4.2
emp11192,Entry Level/ Manual,Sales,2000-08-01,hired,Stage 4: Assessment Center,nhWWnywbHy,7olCZzRTq0,Male,3.9
emp11195,Entry Level/ Manual,Sales,2000-08-01,hired,Stage 4: Assessment Center,o8cm4Oo5u7,N9qrvSRMx8,Male,3.6
emp11196,Entry Level/ Manual,Sales,2000-08-01,hired,Stage 4: Assessment Center,FoQgIpVoMT,WDRGLlj6Ii,Female,4.3
emp11198,Entry Level/ Manual,Sales,2000-08-01,hired,Stage 4: Assessment Center,4J36rpcmRI,LegZSjesjU,Female,3.8
emp11202,Entry Level/ Manual,Sales,2000-08-01,hired,Stage 4: Assessment Center,JM0Oapic4c,GrJ4Ug62TI,Male,3.8
emp11204,Entry Level/ Manual,Sales,2000-08-01,hired,Stage 4: Assessment Center,7ZDKRNy2Lt,ct4aHKNMyK,Male,4.3
emp11207,Entry Level/ Manual,Sales,2000-08-01,hired,Stage 4: Assessment Center,yXP4xr52W8,GHaFTxfLlH,Female,4.2
emp11210,Entry Level/ Manual,Sales,2000-08-01,hired,Stage 4: Assessment Center,EQ5gwuXrPW,lFVHWC0B3D,Female,3.7
emp11219,Entry Level/ Manual,Sales,2000-08-01,hired,Stage 4: Assessment Center,6kC5c01sjT,Mk9fbXqLTO,Male,3.9
emp11225,Entry Level/ Manual,Sales,2000-08-01,hired,Stage 4: Assessment Center,oWbzGJCfOU,QBjBXr0Xxc,Male,4
emp11226,Entry Level/ Manual,Sales,2000-08-01,hired,Stage 4: Assessment Center,DvJbwYFo3Z,WazLlbHw76,Male,3.8
emp11227,Entry Level/ Manual,Sales,2000-08-01,hired,Stage 4: Assessment Center,VK0U1ODc7A,5v1kgsXt3o,Female,4.3
emp11228,Entry Level/ Manual,Sales,2000-08-01,hired,Stage 4: Assessment Center,fwBjhb6XIs,04nEaV58UR,Female,3.8
emp11232,Entry Level/ Manual,Sales,2000-08-01,hired,Stage 4: Assessment Center,0BNlBfop9y,sGLmi8DWlm,Female,3.9
emp11240,Entry Level/ Manual,Sales,2000-08-01,hired,Stage 4: Assessment Center,SxIzGvQ5NY,47dUsQ663U,Male,4.1
emp11245,Entry Level/ Manual,Sales,2000-08-01,hired,Stage 4: Assessment Center,zJ9q59NA8F,u9e7jo5ipa,Female,3.8
emp11249,Entry Level/ Manual,Sales,2000-08-01,hired,Stage 4: Assessment Center,FMP7Ax2xMt,RN4u1UEFtp,Male,4.2
emp11257,Entry Level/ Manual,Sales,2000-08-01,hired,Stage 4: Assessment Center,LTbt3DE7or,7PLYQL7KrO,Female,3.9
emp11259,Entry Level/ Manual,Sales,2000-08-01,hired,Stage 4: Assessment Center,S67XIEnJgb,gaOZVsM0F8,Female,3.8
emp11262,Entry Level/ Manual,Sales,2000-08-01,hired,Stage 4: Assessment Center,2fEWshEyvY,WU59nqe79V,Male,3.9
emp11264,Entry Level/ Manual,Sales,2000-08-01,hired,Stage 4: Assessment Center,GTMOKl7jQi,TAfnYWiqkW,Female,4.2
emp11266,Entry Level/ Manual,Sales,2000-08-01,hired,Stage 4: Assessment Center,HqVMUaOMtr,PX8BJ9lK0B,Male,4.1
emp11271,Entry Level/ Manual,Sales,2000-08-01,hired,Stage 4: Assessment Center,gNzfH16W1r,nHTMeB2X1g,Male,4.3
emp11272,Entry Level/ Manual,Sales,2000-08-01,hired,Stage 4: Assessment Center,9QJi9kfxer,XK2f94fjnn,Male,3.9
emp11274,Entry Level/ Manual,Sales,2000-08-01,hired,Stage 4: Assessment Center,yVYlhFvPEu,ezuthf7Yyq,Female,4.1
emp11280,Entry Level/ Manual,Sales,2000-08-01,hired,Stage 4: Assessment Center,ohfkhk5AY7,nXKq4fZpHZ,Male,4.2
emp11281,Entry Level/ Manual,Sales,2000-08-01,hired,Stage 4: Assessment Center,nsdeZgXsau,9UQ0O1mvhm,Female,4
emp11283,Entry Level/ Manual,Sales,2000-08-01,hired,Stage 4: Assessment Center,jZVSMsUuIK,RgdHgZVveg,Male,4
emp11285,Entry Level/ Manual,Sales,2000-08-01,hired,Stage 4: Assessment Center,FZHRyOpPqX,GG0psPlf63,Male,3.8
emp11286,Entry Level/ Manual,Sales,2000-08-01,hired,Stage 4: Assessment Center,aMUqrzSBVF,uztESGy7rA,Female,4
emp11287,Entry Level/ Manual,Sales,2000-08-01,hired,Stage 4: Assessment Center,3L32tOeHug,D4snvVcaW0,Female,4
emp11292,Entry Level/ Manual,Sales,2000-08-01,hired,Stage 4: Assessment Center,gTEQWVS8ju,BLXF8hCBYt,Male,3.9
emp11295,Entry Level/ Manual,Sales,2000-08-01,hired,Stage 4: Assessment Center,0T7NFgvmPl,S0fNH1Ibz5,Male,4.1
emp11302,Entry Level/ Manual,Sales,2000-08-01,hired,Stage 4: Assessment Center,CkzVsgjTsp,2ideywCiJP,Female,3.9
emp11304,Entry Level/ Manual,Sales,2000-08-01,hired,Stage 4: Assessment Center,sBK2okKMj9,RhG5HEqUj6,Male,3.8
emp11311,Entry Level/ Manual,Sales,2000-08-01,hired,Stage 4: Assessment Center,kp4OHasmpw,6LAW2zjlTn,Female,4.1
emp11315,Entry Level/ Manual,Sales,2000-08-01,hired,Stage 4: Assessment Center,LWUXIqWMZi,CP2CWgZuCH,Male,4.3
emp11318,Entry Level/ Manual,Sales,2000-08-01,hired,Stage 4: Assessment Center,fosU3aewnC,YOM4MSAuZA,Female,4.3
emp11320,Entry Level/ Manual,Sales,2000-08-01,hired,Stage 4: Assessment Center,CuSMMvcbIg,gPSKoANtye,Male,4.1
emp11321,Entry Level/ Manual,Sales,2000-08-01,hired,Stage 4: Assessment Center,Kn7C7Zcf5M,tfTtER3JKn,Male,4.5
emp11325,Entry Level/ Manual,Sales,2000-08-01,hired,Stage 4: Assessment Center,kjYzR8N2FH,dh27DFndzM,Male,3.8
emp11329,Entry Level/ Manual,Sales,2000-08-01,hired,Stage 4: Assessment Center,e5o4lKpBEr,FGpg7rmNck,Female,4.2
emp11332,Entry Level/ Manual,Sales,2000-08-01,hired,Stage 4: Assessment Center,0rXPoR8Uyh,yHSa7mSC0l,Male,4.1
emp11333,Entry Level/ Manual,Sales,2000-08-01,hired,Stage 4: Assessment Center,rIxhHXWzV3,QiQ82tqRpW,Other,3.9
emp11335,Entry Level/ Manual,Sales,2000-09-01,hired,Stage 4: Assessment Center,fSE3E2qf1d,TnKeNrSqK9,Female,4.1
emp11337,Entry Level/ Manual,Sales,2000-09-01,hired,Stage 4: Assessment Center,fwpQr4mZWc,dTMKF9IdWd,Male,4.1
emp11349,Entry Level/ Manual,Sales,2000-09-01,hired,Stage 4: Assessment Center,iwliaXoncW,5RSyLyGhWK,Male,3.9
emp11358,Entry Level/ Manual,Sales,2000-09-01,hired,Stage 4: Assessment Center,nJuziCjQLL,hF6tWm685W,Male,3.8
emp11361,Entry Level/ Manual,Sales,2000-09-01,hired,Stage 4: Assessment Center,f2w6eUcJkD,lDyrKnAc8P,Female,3.7
emp11363,Entry Level/ Manual,Sales,2000-09-01,hired,Stage 4: Assessment Center,5TXt06Q8YB,ONVio7pGk9,Male,3.9
emp11364,Entry Level/ Manual,Sales,2000-09-01,hired,Stage 4: Assessment Center,M2m7bj4H77,tZ0dOzBMtS,Male,4.4
emp11367,Entry Level/ Manual,Sales,2000-09-01,hired,Stage 4: Assessment Center,CsLogtS9ya,aEGzwHut4O,Male,3.9
emp11368,Entry Level/ Manual,Sales,2000-09-01,hired,Stage 4: Assessment Center,1rn3cltX5B,4nfnw2VDmj,Male,4.1
emp11374,Entry Level/ Manual,Sales,2000-09-01,hired,Stage 4: Assessment Center,OMMcDYHGJz,yaUycDLRDo,Female,4.2
emp11377,Entry Level/ Manual,Sales,2000-09-01,hired,Stage 4: Assessment Center,eBJN3G2Lux,LDOuegb6Jb,Male,4.4
emp11378,Entry Level/ Manual,Sales,2000-09-01,hired,Stage 4: Assessment Center,1u4p1sOjZU,6Y33gfi3RZ,Female,4.3
emp11380,Entry Level/ Manual,Sales,2000-09-01,hired,Stage 4: Assessment Center,5bSI1lRgHu,bbwCjq4g6f,Female,4.3
emp11382,Entry Level/ Manual,Sales,2000-09-01,hired,Stage 4: Assessment Center,JfYGguyvfz,uwqBa5KCoP,Male,4.6
emp11384,Entry Level/ Manual,Sales,2000-09-01,hired,Stage 4: Assessment Center,03C9txxgLc,5xuKBdwG9C,Female,4
emp11386,Entry Level/ Manual,Sales,2000-09-01,hired,Stage 4: Assessment Center,e0ncHaHJQC,Ej4SOVn4Te,Male,3.8
emp11389,Entry Level/ Manual,Sales,2000-09-01,hired,Stage 4: Assessment Center,AV3DSfncA0,QZBlwc43ZE,Female,3.8
emp11394,Entry Level/ Manual,Sales,2000-09-01,hired,Stage 4: Assessment Center,nb4h2r2p1G,525lzoeBdI,Male,3.8
emp11397,Entry Level/ Manual,Sales,2000-09-01,hired,Stage 4: Assessment Center,4U6ycQAdKV,uewoUM1FuC,Male,3.9
emp11399,Entry Level/ Manual,Sales,2000-09-01,hired,Stage 4: Assessment Center,ncLfm6DjJZ,aZ4cr6CypK,Male,3.8
emp11400,Entry Level/ Manual,Sales,2000-09-01,hired,Stage 4: Assessment Center,vMy2PE3H7D,UkACaAy0cv,Male,4.3
emp11409,Entry Level/ Manual,Sales,2000-09-01,hired,Stage 4: Assessment Center,WgNzo7kMC0,R0xA1vricz,Male,4
