employee_id,event_date,country,job_level,department,start_date,tenure_years,new_starter
emp111942,2024-06-24,Italy,Entry Level,Consulting,2023-11-22,1.98,NA
emp125703,2024-06-24,Italy,Manager/ Senior Specialist,Consulting,2023-07-14,5.41,NA
emp101387,2024-06-24,Italy,Manager/ Senior Specialist,R&D,2024-03-27,3.96,NA
emp100133,2024-06-24,Netherlands,Specialist,Consulting,2023-10-01,4.62,NA
emp103966,2024-06-25,Germany,Manager/ Senior Specialist,Consulting,2022-05-17,4.39,NA
emp126189,2024-06-25,Germany,Entry Level,Customer Service,2023-08-05,2.77,NA
emp126802,2024-06-25,Germany,Specialist,Customer Service,2022-06-29,3.27,NA
emp111408,2024-06-25,Italy,Manager/ Senior Specialist,Consulting,2021-04-23,4.86,NA
emp104449,2024-06-26,France,Manager/ Senior Specialist,Consulting,2024-04-03,5.45,NA
emp129414,2024-06-26,France,Entry Level,Customer Service,2024-06-04,1.68,NA
emp121477,2024-06-26,Germany,Specialist,Consulting,2024-04-07,4.41,NA
emp123993,2024-06-26,Germany,Manager/ Senior Specialist,Consulting,2023-02-16,3.3,NA
emp109974,2024-06-26,Germany,Entry Level,Sales,2023-09-26,2.88,NA
emp119139,2024-06-26,Germany,Specialist,Sales,2024-04-28,2.88,NA
emp119882,2024-06-26,Germany,Specialist,Sales,2024-05-25,2.79,NA
emp106360,2024-06-26,Netherlands,Specialist,Marketing,2023-03-16,3.38,NA
emp109904,2024-06-26,Spain,Specialist,HR,2024-05-28,2.36,NA
emp119939,2024-06-27,Germany,Specialist,Customer Service,2023-12-26,1.36,NA
emp120922,2024-06-27,Germany,Specialist,Finance,2021-10-19,3.92,NA
emp109623,2024-06-28,France,Specialist,Consulting,2023-08-31,4.04,NA
emp100313,2024-06-28,Germany,Manager/ Senior Specialist,Consulting,2018-05-18,7.36,NA
emp111757,2024-06-28,Germany,Specialist,Consulting,2023-12-10,3.44,NA
emp120767,2024-06-28,Germany,Manager/ Senior Specialist,Consulting,2023-03-09,4.72,NA
emp103100,2024-06-28,Germany,Manager/ Senior Specialist,HR,2022-12-28,3.58,NA
emp125389,2024-06-28,Germany,Entry Level,R&D,2023-12-20,2.35,NA
emp109881,2024-06-29,Germany,Entry Level,Consulting,2022-11-16,3.08,NA
emp121233,2024-06-29,Germany,Entry Level,Consulting,2024-02-26,2.36,NA
emp123261,2024-06-29,Germany,Specialist,Consulting,2023-10-07,1.87,NA
emp126968,2024-06-29,Germany,Specialist,Customer Service,2024-02-15,3.6,NA
emp124880,2024-06-29,Netherlands,Manager/ Senior Specialist,Consulting,2021-08-21,4.59,NA
emp119659,2024-06-30,France,Specialist,R&D,2023-02-28,3.1,NA
emp112467,2024-06-30,Germany,Manager/ Senior Specialist,Consulting,2022-11-09,4.66,NA
emp112458,2024-06-30,Germany,Specialist,Finance,2024-03-06,2.84,NA
emp119824,2024-06-30,Germany,Entry Level,R&D,2023-05-13,2.56,NA
emp118738,2024-06-30,Italy,Entry Level,Consulting,2024-01-18,1.9,NA
emp113231,2024-06-30,Netherlands,Specialist,Consulting,2023-06-16,3.38,NA
emp112137,2024-07-01,Germany,Specialist,Customer Service,2023-10-07,2.84,NA
emp125470,2024-07-01,Germany,Entry Level,Customer Service,2023-05-03,2.05,NA
emp103176,2024-07-01,Germany,Entry Level,R&D,2024-06-08,1.78,NA
emp127411,2024-07-01,Italy,Entry Level,Marketing,2023-07-04,2.5,NA
emp112733,2024-07-01,Netherlands,Specialist,Consulting,2023-10-13,3.22,NA
emp103977,2024-07-01,Netherlands,Manager/ Senior Specialist,Finance,2022-09-17,3.77,NA
emp125271,2024-07-01,Spain,Manager/ Senior Specialist,Sales,2023-01-24,3.87,NA
emp122195,2024-07-02,France,Manager/ Senior Specialist,Sales,2021-09-17,4.96,NA
emp104788,2024-07-02,Germany,Specialist,Consulting,2023-01-14,4.51,NA
emp121762,2024-07-02,Germany,Specialist,Consulting,2023-01-11,2.38,NA
emp109037,2024-07-02,Germany,Manager/ Senior Specialist,Customer Service,2023-06-23,4.13,NA
emp115159,2024-07-02,Italy,Manager/ Senior Specialist,Customer Service,2019-11-16,5.47,NA
emp113826,2024-07-02,Spain,Entry Level,Consulting,2024-06-01,2.21,NA
emp109613,2024-07-02,Spain,Specialist,R&D,2022-08-08,2.98,NA
emp126520,2024-07-03,France,Entry Level,Customer Service,2023-03-13,2.64,NA
emp101778,2024-07-03,Germany,Specialist,Consulting,2023-06-01,2.84,NA
emp103016,2024-07-03,Germany,Specialist,Consulting,2024-06-30,2.3,NA
emp126918,2024-07-03,Germany,Manager/ Senior Specialist,Consulting,2024-03-18,2.45,NA
emp127019,2024-07-03,Germany,Manager/ Senior Specialist,Sales,2023-04-01,3.56,NA
emp118665,2024-07-04,France,Specialist,Consulting,2022-10-31,3.25,NA
emp117205,2024-07-04,Germany,Specialist,Consulting,2023-03-07,3.36,NA
emp120180,2024-07-04,Germany,Entry Level,Consulting,2024-05-20,2.32,NA
emp124335,2024-07-04,Germany,Manager/ Senior Specialist,Consulting,2024-05-07,2.95,NA
emp103391,2024-07-04,Germany,Manager/ Senior Specialist,HR,2021-08-21,3.76,NA
emp127504,2024-07-04,Italy,Specialist,HR,2023-11-07,1.86,NA
emp106582,2024-07-04,Netherlands,Manager/ Senior Specialist,Consulting,2023-02-25,5,NA
emp119503,2024-07-05,France,Manager/ Senior Specialist,Customer Service,2023-11-20,3.85,NA
emp115620,2024-07-05,Germany,Entry Level,HR,2023-09-29,2.1,NA
emp105722,2024-07-05,Netherlands,Specialist,Consulting,2024-04-13,1.78,NA
emp115505,2024-07-05,Spain,Specialist,Sales,2022-11-27,2.8,NA
emp126043,2024-07-06,France,Specialist,Customer Service,2024-02-17,2.45,NA
emp112553,2024-07-06,Germany,Manager/ Senior Specialist,Consulting,2022-12-30,3.22,NA
emp107138,2024-07-06,Germany,Specialist,R&D,2023-07-13,2.59,NA
emp121522,2024-07-06,Germany,Entry Level,Sales,2024-02-28,2.11,NA
emp117480,2024-07-06,Italy,Specialist,Marketing,2022-09-07,2.78,NA
emp126321,2024-07-06,Netherlands,Manager/ Senior Specialist,Consulting,2022-05-19,4.07,NA
emp108945,2024-07-07,France,Specialist,Sales,2022-08-12,2.74,NA
emp121010,2024-07-07,Germany,Entry Level,Consulting,2023-08-18,2.03,NA
emp100632,2024-07-07,Germany,Director/ Head of,Customer Service,2022-05-25,6.16,NA
emp106525,2024-07-07,Italy,Specialist,Consulting,2023-09-01,4.63,NA
emp129215,2024-07-07,Netherlands,Specialist,Consulting,2023-01-20,3.31,NA
emp117462,2024-07-07,Netherlands,Specialist,Customer Service,2022-03-16,3.82,NA
emp103864,2024-07-08,Germany,Manager/ Senior Specialist,Consulting,2024-02-08,3.77,NA
emp113339,2024-07-08,Germany,Manager/ Senior Specialist,Consulting,2021-09-04,4.69,NA
emp121615,2024-07-08,Germany,Specialist,Sales,2023-12-09,4.32,NA
emp122890,2024-07-08,Netherlands,Entry Level,Customer Service,2023-10-13,2.19,NA
emp120067,2024-07-08,Spain,Specialist,Marketing,2023-11-30,1.82,NA
emp117948,2024-07-09,Germany,Entry Level,Sales,2023-09-12,1.76,NA
emp120257,2024-07-09,Germany,Specialist,Sales,2023-04-13,2.73,NA
emp108575,2024-07-09,Italy,Specialist,Consulting,2023-11-23,2.81,NA
emp121748,2024-07-10,France,Entry Level,Consulting,2024-02-18,2.07,NA
emp105215,2024-07-10,Germany,Entry Level,Consulting,2023-10-13,2.37,NA
emp118408,2024-07-10,Germany,Specialist,Consulting,2023-03-29,3.01,NA
emp101014,2024-07-10,Germany,Entry Level,R&D,2024-05-26,1.76,NA
emp106910,2024-07-10,Germany,Manager/ Senior Specialist,R&D,2021-04-13,5.51,NA
emp127362,2024-07-10,Italy,Manager/ Senior Specialist,Sales,2021-02-07,4.37,NA
emp119355,2024-07-10,Netherlands,Specialist,Sales,2022-03-22,4.1,NA
emp113797,2024-07-10,Spain,Specialist,Sales,2021-11-17,4.92,NA
emp102128,2024-07-11,France,Entry Level,Consulting,2023-06-07,2.56,NA
emp101323,2024-07-11,France,Manager/ Senior Specialist,Customer Service,2022-01-19,3.76,NA
emp108914,2024-07-11,Germany,Manager/ Senior Specialist,HR,2020-12-29,4.31,NA
emp105069,2024-07-11,Italy,Director/ Head of,Consulting,2021-10-11,6.66,NA
emp116246,2024-07-12,France,Entry Level,R&D,2023-09-26,1.95,NA
emp108749,2024-07-12,Germany,Manager/ Senior Specialist,Customer Service,2024-04-09,4.32,NA
emp107062,2024-07-12,Italy,Manager/ Senior Specialist,Marketing,2022-03-15,4.77,NA
emp113791,2024-07-12,Spain,Specialist,Sales,2021-08-09,4.16,NA
emp112462,2024-07-13,Germany,Specialist,Consulting,2023-03-23,3.16,NA
emp116226,2024-07-13,Germany,Entry Level,Consulting,2024-02-10,2.68,NA
emp119407,2024-07-13,Germany,Entry Level,Consulting,2024-02-11,2.28,NA
emp111780,2024-07-13,Germany,Manager/ Senior Specialist,R&D,2022-11-24,4.11,NA
emp105067,2024-07-13,Germany,Manager/ Senior Specialist,Sales,2021-07-22,3.9,NA
emp112715,2024-07-14,France,Specialist,Consulting,2024-02-20,2.76,NA
emp110932,2024-07-14,Netherlands,Specialist,Consulting,2024-05-16,2.31,NA
emp110215,2024-07-15,France,Entry Level,Consulting,2024-04-06,1.96,NA
emp120142,2024-07-15,France,Specialist,R&D,2023-06-20,2.06,NA
emp114425,2024-07-15,Germany,Manager/ Senior Specialist,Customer Service,2024-02-10,2.94,NA
emp110199,2024-07-15,Germany,Specialist,HR,2023-11-19,2.57,NA
emp129744,2024-07-16,France,Entry Level,Sales,2023-09-28,2.61,NA
emp128141,2024-07-16,Germany,Manager/ Senior Specialist,Customer Service,2024-05-09,4.08,NA
emp106034,2024-07-17,France,Specialist,Consulting,2022-06-04,4.2,NA
emp119668,2024-07-17,Netherlands,Manager/ Senior Specialist,Consulting,2023-08-05,3.1,NA
emp100361,2024-07-17,Netherlands,Manager/ Senior Specialist,Finance,2022-10-13,3.34,NA
emp109218,2024-07-17,Spain,Entry Level,Consulting,2022-10-29,2.84,NA
emp107107,2024-07-18,France,Specialist,Consulting,2022-12-19,2.79,NA
emp119837,2024-07-18,France,Manager/ Senior Specialist,Consulting,2023-06-15,3.64,NA
emp105682,2024-07-18,Germany,Specialist,Consulting,2024-03-15,2.16,NA
emp128057,2024-07-18,Germany,Entry Level,Customer Service,2023-11-24,2.28,NA
emp124327,2024-07-18,Italy,Director/ Head of,R&D,2024-05-12,4.71,NA
emp120749,2024-07-19,France,Manager/ Senior Specialist,Consulting,2021-04-17,5.98,NA
emp121354,2024-07-19,Germany,Specialist,Customer Service,2024-04-12,2.92,NA
emp110753,2024-07-20,France,Specialist,Marketing,2024-02-26,1.99,NA
emp102141,2024-07-20,Germany,Entry Level,Consulting,2022-07-13,2.98,NA
emp126362,2024-07-20,Germany,Entry Level,Consulting,2023-09-29,2.19,NA
emp103265,2024-07-20,Germany,Specialist,R&D,2024-04-06,2.99,NA
emp117406,2024-07-20,Germany,Entry Level,R&D,2023-11-27,2.04,NA
emp121759,2024-07-20,Italy,Specialist,Consulting,2023-11-11,1.45,NA
emp103071,2024-07-21,Germany,Specialist,R&D,2022-06-17,3.02,NA
emp110976,2024-07-21,Netherlands,Manager/ Senior Specialist,Consulting,2024-05-02,6.38,NA
emp124464,2024-07-22,Germany,Specialist,Customer Service,2024-07-06,2.8,NA
emp104366,2024-07-22,Spain,Manager/ Senior Specialist,Finance,2023-05-05,3.11,NA
emp113442,2024-07-22,Spain,Entry Level,Sales,2023-12-12,1.84,NA
emp106706,2024-07-23,France,Manager/ Senior Specialist,Consulting,2022-09-09,5.36,NA
emp105178,2024-07-23,Germany,Manager/ Senior Specialist,Consulting,2022-02-15,3.46,NA
emp111533,2024-07-23,Germany,Specialist,Consulting,2024-06-14,2.34,NA
emp116214,2024-07-23,Germany,Manager/ Senior Specialist,Consulting,2021-11-18,5.57,NA
emp117900,2024-07-23,Germany,Entry Level,R&D,2022-07-30,2.79,NA
emp122799,2024-07-23,Germany,Specialist,Sales,2023-08-13,2.15,NA
emp128489,2024-07-23,Netherlands,Manager/ Senior Specialist,Sales,2022-11-26,4.11,NA
emp103095,2024-07-23,Spain,Entry Level,Customer Service,2024-02-20,2.05,NA
emp114878,2024-07-24,France,Specialist,Customer Service,2024-07-16,2.36,NA
emp107462,2024-07-24,Germany,Manager/ Senior Specialist,Consulting,2021-07-07,6.57,NA
emp111234,2024-07-24,Germany,Entry Level,R&D,2024-01-18,1.88,NA
emp120525,2024-07-24,Germany,Specialist,R&D,2023-12-04,3.08,NA
emp105013,2024-07-24,Germany,Entry Level,Sales,2024-03-09,1.29,NA
emp115840,2024-07-24,Italy,Entry Level,Consulting,2024-01-24,1.79,NA
emp105253,2024-07-24,Netherlands,Specialist,Customer Service,2022-07-05,4.78,NA
emp102456,2024-07-25,Germany,Manager/ Senior Specialist,Consulting,2022-12-11,5.74,NA
emp103978,2024-07-25,Germany,Manager/ Senior Specialist,Consulting,2024-05-09,5.21,NA
emp115847,2024-07-25,Germany,Entry Level,Customer Service,2023-10-27,2.04,NA
emp121123,2024-07-25,Germany,Specialist,Customer Service,2024-07-03,3.74,NA
emp125139,2024-07-25,Netherlands,Specialist,Consulting,2024-07-20,2.79,NA
emp113494,2024-07-26,France,Specialist,Marketing,2023-09-21,2.65,NA
emp108198,2024-07-26,Germany,Manager/ Senior Specialist,Sales,2024-05-24,3.78,NA
emp124734,2024-07-26,Italy,Manager/ Senior Specialist,Sales,2021-01-02,4.65,NA
emp111329,2024-07-26,Spain,Entry Level,Consulting,2024-03-06,1.9,NA
emp123915,2024-07-27,Germany,Entry Level,Consulting,2024-02-08,1.92,NA
emp119600,2024-07-27,Germany,Manager/ Senior Specialist,Customer Service,2024-07-25,1.88,NA
emp128254,2024-07-27,Italy,Entry Level,Sales,2023-11-28,2.55,NA
emp128715,2024-07-27,Netherlands,Manager/ Senior Specialist,Consulting,2021-11-13,5.08,NA
emp110040,2024-07-28,France,Specialist,Consulting,2024-03-13,2.07,NA
emp104784,2024-07-28,Germany,Specialist,Consulting,2023-12-13,3.87,NA
emp105647,2024-07-28,Germany,Specialist,Customer Service,2023-10-02,2.62,NA
emp125897,2024-07-28,Netherlands,Specialist,Consulting,2023-03-26,4.08,NA
emp117400,2024-07-28,Netherlands,Director/ Head of,Customer Service,2023-12-01,6.43,NA
emp120273,2024-07-28,Spain,Specialist,Consulting,2022-03-23,4.09,NA
emp122958,2024-07-29,Germany,Specialist,R&D,2023-05-25,3.25,NA
emp127302,2024-07-29,Germany,Specialist,R&D,2021-12-18,3.72,NA
emp126296,2024-07-29,Germany,Entry Level,Sales,2022-10-02,2.54,NA
emp104605,2024-07-29,Italy,Entry Level,Consulting,2024-06-15,2.21,NA
emp124820,2024-07-29,Netherlands,Entry Level,R&D,2023-04-21,2.17,NA
emp124111,2024-07-30,Germany,Specialist,Marketing,2024-01-17,2.82,NA
emp114467,2024-07-30,Germany,Manager/ Senior Specialist,R&D,2022-10-20,4.39,NA
emp117533,2024-07-30,Germany,Specialist,Sales,2024-02-11,4.72,NA
emp117265,2024-07-30,Netherlands,Entry Level,Sales,2024-03-18,3.01,NA
emp114473,2024-07-31,Germany,Specialist,Sales,2023-10-30,2.55,NA
emp118478,2024-08-01,France,Specialist,Finance,2023-05-01,2.36,NA
emp101596,2024-08-01,Germany,Entry Level,Consulting,2023-10-16,2.44,NA
emp108545,2024-08-01,Germany,Specialist,Consulting,2022-08-11,3.57,NA
emp106180,2024-08-01,Germany,Entry Level,Marketing,2024-07-31,2.04,NA
emp100979,2024-08-01,Germany,Entry Level,Sales,2024-01-08,2.03,NA
emp125963,2024-08-01,Italy,Entry Level,Sales,2023-07-02,2.7,NA
emp127211,2024-08-01,Spain,Entry Level,Consulting,2023-11-16,2.01,NA
emp120576,2024-08-02,France,Specialist,Consulting,2024-05-08,3.17,NA
emp119504,2024-08-02,France,Entry Level,R&D,2023-09-15,2.07,NA
emp121599,2024-08-02,Germany,Specialist,Consulting,2023-04-09,2.59,NA
emp108337,2024-08-02,Germany,Manager/ Senior Specialist,HR,2024-05-11,3.4,NA
emp122057,2024-08-02,Germany,Entry Level,Sales,2024-05-31,2.82,NA
emp105655,2024-08-02,Netherlands,Manager/ Senior Specialist,Consulting,2023-03-10,3.35,NA
emp112933,2024-08-03,Germany,Entry Level,Consulting,2024-07-21,2.27,NA
emp129284,2024-08-03,Germany,Director/ Head of,Marketing,2022-02-06,7.09,NA
emp112141,2024-08-03,Germany,Entry Level,Sales,2022-08-16,2.73,NA
emp123605,2024-08-03,Italy,Manager/ Senior Specialist,Marketing,2023-06-01,3.4,NA
emp120246,2024-08-04,Germany,Director/ Head of,Consulting,2023-10-28,3.61,NA
emp127281,2024-08-04,Germany,Director/ Head of,Consulting,2020-07-28,7.28,NA
emp116208,2024-08-04,Germany,Leadership,Sales,2022-09-26,7.87,NA
emp127125,2024-08-04,Netherlands,Manager/ Senior Specialist,Finance,2024-07-09,2.79,NA
emp120275,2024-08-04,Spain,Specialist,Consulting,2023-11-02,3.47,NA
emp109204,2024-08-04,Spain,Entry Level,Customer Service,2024-05-15,1.37,NA
emp108604,2024-08-04,Spain,Specialist,R&D,2023-06-28,3.95,NA
emp113648,2024-08-05,France,Director/ Head of,Consulting,2022-05-26,6.75,NA
emp123147,2024-08-05,France,Specialist,Consulting,2023-10-16,2.84,NA
emp125571,2024-08-05,France,Manager/ Senior Specialist,R&D,2021-07-29,4.11,NA
emp115520,2024-08-05,Germany,Specialist,Consulting,2022-10-30,3.53,NA
emp116019,2024-08-05,Germany,Manager/ Senior Specialist,Consulting,2023-10-06,2.59,NA
emp107640,2024-08-05,Germany,Entry Level,Finance,2023-11-01,1.46,NA
emp112740,2024-08-05,Germany,Specialist,R&D,2021-05-19,5.32,NA
emp123856,2024-08-05,Germany,Specialist,Sales,2024-02-24,2.58,NA
emp118626,2024-08-05,Italy,Manager/ Senior Specialist,Consulting,2019-10-01,5.59,NA
emp120649,2024-08-05,Italy,Specialist,R&D,2024-07-03,2.33,NA
emp103847,2024-08-05,Netherlands,Manager/ Senior Specialist,Consulting,2023-01-25,4.5,NA
emp104819,2024-08-06,France,Entry Level,Consulting,2024-07-05,1.58,NA
emp108324,2024-08-06,France,Entry Level,Consulting,2023-03-01,2.37,NA
emp121483,2024-08-06,France,Specialist,Consulting,2023-10-26,1.85,NA
emp108323,2024-08-06,Germany,Manager/ Senior Specialist,Consulting,2024-05-30,5.05,NA
emp111679,2024-08-06,Germany,Specialist,Consulting,2024-02-01,2.84,NA
emp109818,2024-08-06,Germany,Entry Level,HR,2024-01-09,2.17,NA
emp108326,2024-08-06,Germany,Specialist,R&D,2022-08-15,3.53,NA
emp109577,2024-08-06,Italy,Specialist,Consulting,2024-04-17,3.11,NA
emp122729,2024-08-06,Italy,Manager/ Senior Specialist,Finance,2021-01-31,5.16,NA
emp118390,2024-08-06,Spain,Specialist,Consulting,2024-03-13,3.05,NA
emp116689,2024-08-07,France,Manager/ Senior Specialist,Consulting,2022-10-15,4.3,NA
emp113716,2024-08-07,France,Specialist,Customer Service,2023-04-09,2.99,NA
emp121419,2024-08-07,Germany,Entry Level,Consulting,2024-07-22,2.12,NA
emp108333,2024-08-07,Italy,Specialist,R&D,2023-08-24,3.24,NA
emp123424,2024-08-07,Netherlands,Director/ Head of,Sales,2022-09-24,5.02,NA
emp126826,2024-08-08,Germany,Entry Level,Consulting,2024-07-21,2.62,NA
emp101156,2024-08-08,Italy,Director/ Head of,Marketing,2022-03-26,7.88,NA
emp114689,2024-08-09,France,Specialist,Consulting,2022-10-19,4.12,NA
emp115132,2024-08-09,France,Entry Level,Sales,2023-12-11,2.13,NA
emp106354,2024-08-09,Germany,Manager/ Senior Specialist,Finance,2021-09-29,3.88,NA
emp126270,2024-08-09,Germany,Manager/ Senior Specialist,R&D,2024-01-11,3.4,NA
emp106776,2024-08-09,Netherlands,Specialist,Consulting,2023-12-01,3.07,NA
emp123377,2024-08-09,Spain,Specialist,Consulting,2024-01-05,3.77,NA
emp112700,2024-08-10,Germany,Manager/ Senior Specialist,Consulting,2022-08-04,4.16,NA
emp129550,2024-08-10,Germany,Entry Level,Sales,2022-01-21,3.27,NA
emp117824,2024-08-11,Germany,Specialist,Consulting,2023-06-01,2.78,NA
emp108827,2024-08-11,Germany,Entry Level,Customer Service,2022-06-16,3.13,NA
emp107198,2024-08-11,Germany,Specialist,R&D,2022-10-21,4.65,NA
emp117193,2024-08-11,Italy,Entry Level,R&D,2024-05-27,1.8,NA
emp106381,2024-08-11,Netherlands,Specialist,Consulting,2024-03-22,3.34,NA
emp105492,2024-08-13,Germany,Manager/ Senior Specialist,Consulting,2023-07-03,4.04,NA
emp110636,2024-08-13,Germany,Entry Level,R&D,2023-12-04,1.74,NA
emp109604,2024-08-13,Germany,Entry Level,Sales,2022-10-21,2.6,NA
emp129819,2024-08-13,Netherlands,Specialist,Customer Service,2022-06-05,3.42,NA
emp120827,2024-08-14,France,Entry Level,Consulting,2024-06-01,1.55,NA
emp100351,2024-08-14,Netherlands,Specialist,Consulting,2023-02-16,3.33,NA
emp109766,2024-08-14,Netherlands,Specialist,R&D,2022-04-27,4.21,NA
emp117099,2024-08-15,Germany,Entry Level,Consulting,2024-07-22,1.75,NA
emp117217,2024-08-15,Italy,Manager/ Senior Specialist,Marketing,2024-04-23,2.73,NA
emp124660,2024-08-15,Spain,Manager/ Senior Specialist,Consulting,2021-09-24,4.24,NA
emp108745,2024-08-16,France,Entry Level,R&D,2023-11-15,1.45,NA
emp118946,2024-08-16,France,Specialist,R&D,2022-08-15,4.45,NA
emp123670,2024-08-16,France,Entry Level,R&D,2023-07-06,2.02,NA
emp103961,2024-08-16,Germany,Manager/ Senior Specialist,Consulting,2022-01-23,5.22,NA
emp116439,2024-08-16,Germany,Specialist,Consulting,2024-01-03,2.93,NA
emp113960,2024-08-16,Germany,Specialist,Customer Service,2023-09-22,2.99,NA
emp123057,2024-08-16,Germany,Entry Level,R&D,2023-08-24,1.77,NA
emp121407,2024-08-16,Italy,Specialist,Consulting,2023-08-29,1.76,NA
emp120862,2024-08-16,Italy,Manager/ Senior Specialist,R&D,2023-09-12,3.27,NA
emp100247,2024-08-17,Germany,Entry Level,Consulting,2023-12-11,2.24,NA
emp108536,2024-08-17,Germany,Specialist,Finance,2024-08-14,2.58,NA
emp129114,2024-08-17,Germany,Specialist,R&D,2023-04-01,2.89,NA
emp106744,2024-08-17,Italy,Entry Level,Consulting,2024-07-20,1.36,NA
emp118103,2024-08-18,Germany,Director/ Head of,Consulting,2021-02-20,5.11,NA
emp129683,2024-08-18,Germany,Entry Level,Consulting,2024-01-04,1.3,NA
emp121930,2024-08-18,Germany,Entry Level,Sales,2023-07-11,2.18,NA
emp116462,2024-08-18,Netherlands,Specialist,Consulting,2024-08-10,2.78,NA
emp128870,2024-08-18,Netherlands,Specialist,Customer Service,2023-04-23,4.06,NA
emp103624,2024-08-18,Spain,Entry Level,Customer Service,2023-12-16,2.47,NA
emp122548,2024-08-19,France,Manager/ Senior Specialist,Consulting,2023-12-01,4.87,NA
emp126318,2024-08-19,Germany,Manager/ Senior Specialist,Consulting,2022-12-21,3.87,NA
emp127552,2024-08-19,Germany,Specialist,Consulting,2024-07-17,1.07,NA
emp103604,2024-08-19,Germany,Entry Level,Customer Service,2024-02-14,1.96,NA
emp121408,2024-08-19,Germany,Entry Level,Sales,2024-07-30,1.46,NA
emp118897,2024-08-20,France,Specialist,Consulting,2023-07-23,3.32,NA
emp123428,2024-08-20,France,Manager/ Senior Specialist,Consulting,2022-05-18,4.48,NA
emp113811,2024-08-20,France,Specialist,Customer Service,2023-12-16,1.8,NA
