employee_id,job_level,country,department,start_date,leaving_date,tenure_years,employee_status,event_date,event_type,event_id,event_no,update_status
emp100193,Specialist,Germany,Consulting,2024-01-24,NA,3.34,Current,2024-02-04,Promotion,YFwKBH9QSN,1,historic
emp100193,Specialist,Germany,Consulting,2024-01-24,NA,3.34,Current,2024-09-03,Salary Increase,khUONPiohn,2,active
emp100194,Manager/ Senior Specialist,Italy,R&D,2019-11-22,2024-02-11,4.22,Leaver,2019-12-22,Promotion,VAGtMxWelL,1,historic
emp100194,Manager/ Senior Specialist,Italy,R&D,2019-11-22,2024-02-11,4.22,Leaver,2020-03-18,Promotion,Ns3z1kIsfw,2,historic
emp100194,Manager/ Senior Specialist,Italy,R&D,2019-11-22,2024-02-11,4.22,Leaver,2021-02-15,Promotion,NWDRzJAm5p,3,active
emp100195,Entry Level,Netherlands,Sales,2019-07-10,2021-10-31,2.31,Leaver,2021-07-12,Promotion,VtryJYKXSp,1,active
emp100200,Entry Level,France,Marketing,2019-03-10,2020-06-14,1.26,Leaver,2020-02-10,Promotion,pj3mqnrsuW,1,active
emp100201,Specialist,Italy,Sales,2021-12-06,2024-11-02,2.91,Leaver,2023-11-12,Salary Increase,yZbiOqlzdG,1,historic
emp100201,Specialist,Italy,Sales,2021-12-06,2024-11-02,2.91,Leaver,2023-11-30,Salary Increase,sgDB16TskZ,2,active
emp100205,Manager/ Senior Specialist,Germany,Marketing,2019-05-20,2022-01-22,2.68,Leaver,2020-11-06,Promotion,YhNPkrRTI9,1,active
emp100206,Specialist,Germany,Consulting,2024-11-06,NA,4.07,Current,2024-11-11,Department Change,PlMCD2GXLe,1,historic
emp100206,Specialist,Germany,Consulting,2024-11-06,NA,4.07,Current,2025-03-10,Promotion,bbSN3eLw7w,2,historic
emp100206,Specialist,Germany,Consulting,2024-11-06,NA,4.07,Current,2025-03-13,Promotion,bDotgvBi6t,3,historic
emp100206,Specialist,Germany,Consulting,2024-11-06,NA,4.07,Current,2025-03-27,Parental Leave,TlZsRhEYFt,4,active
emp100208,Manager/ Senior Specialist,France,Consulting,2024-12-02,NA,4.66,Current,2025-04-10,Department Change,wPmxN11DuR,1,active
emp100209,Specialist,Germany,Consulting,2023-03-20,NA,3.34,Current,2023-06-25,Promotion,WrwdkOJcz9,1,historic
emp100209,Specialist,Germany,Consulting,2023-03-20,NA,3.34,Current,2024-06-24,Salary Increase,cZpkTST3ap,2,active
emp100210,Specialist,Germany,Consulting,2019-08-10,2023-01-21,3.45,Leaver,2020-01-06,Promotion,G2TY97XkL6,1,historic
emp100210,Specialist,Germany,Consulting,2019-08-10,2023-01-21,3.45,Leaver,2022-02-17,Promotion,u65hywI7Wc,2,active
emp100211,Entry Level,Germany,R&D,2024-12-07,NA,1.86,Current,2025-04-12,Promotion,bNVdU5meFZ,1,active
emp100212,Manager/ Senior Specialist,Germany,Sales,2017-04-11,2022-10-01,5.47,Leaver,2019-03-13,Promotion,4uqoRn4yWj,1,historic
emp100212,Manager/ Senior Specialist,Germany,Sales,2017-04-11,2022-10-01,5.47,Leaver,2019-08-16,Promotion,dNRDGqNQuR,2,active
emp100213,Entry Level,France,Consulting,2023-12-11,NA,1.43,Current,2024-03-21,Department Change,eQmDURbLma,1,active
emp100215,Entry Level,Germany,Customer Service,2022-12-20,2024-08-03,1.62,Leaver,2024-01-18,Promotion,QKUtFhPqlE,1,active
emp100217,Specialist,Spain,Consulting,2023-10-02,NA,2.67,Current,2025-04-15,Promotion,CnjWsvAIUn,1,active
emp100219,Specialist,Netherlands,Customer Service,2020-06-22,2023-11-13,3.39,Leaver,2022-05-20,Promotion,XNSTjaIYl3,1,active
emp100220,Specialist,France,R&D,2018-09-12,2022-04-01,3.55,Leaver,2021-09-18,Promotion,HquG0lH4HW,1,active
emp100221,Entry Level,Germany,Sales,2022-03-15,2024-07-20,2.35,Leaver,2024-06-04,Promotion,MMNjehZ2n9,1,active
emp100222,Specialist,Germany,Sales,2021-01-14,2024-06-27,3.45,Leaver,2024-04-26,Promotion,IKmUuNK0P7,1,active
emp100223,Entry Level,Germany,Consulting,2020-08-31,2022-02-16,1.46,Leaver,2020-09-28,Promotion,HfE0vOJbA9,1,active
emp100224,Specialist,France,Customer Service,2023-10-06,NA,2.25,Current,2025-04-11,Promotion,eHh1ABpbNQ,1,active
emp100225,Manager/ Senior Specialist,Italy,R&D,2019-05-06,2021-11-30,2.57,Leaver,2020-02-15,Promotion,ZFotl6aeAf,1,active
emp100226,Specialist,Netherlands,Consulting,2019-04-11,2021-06-18,2.19,Leaver,2020-10-01,Promotion,79pPXMUscA,1,historic
emp100226,Specialist,Netherlands,Consulting,2019-04-11,2021-06-18,2.19,Leaver,2020-11-19,Promotion,Hjbg044mIk,2,active
emp100227,Entry Level,Germany,Consulting,2024-08-05,NA,1.19,Current,2025-01-17,Promotion,pcvaNDbZ4k,1,active
emp100228,Entry Level,France,R&D,2022-06-21,2024-10-23,2.34,Leaver,2023-05-31,Salary Increase,MXEyiWAWka,1,active
emp100230,Entry Level,Germany,Consulting,2022-04-28,2024-10-28,2.5,Leaver,2024-09-29,Promotion,pcJfIIfHVb,1,historic
emp100230,Entry Level,Germany,Consulting,2022-04-28,2024-10-28,2.5,Leaver,2024-10-07,Promotion,pi1Gz5YADf,2,active
emp100231,Entry Level,Germany,Customer Service,2019-08-19,2021-02-04,1.46,Leaver,2019-11-27,Promotion,X2Bv2Z3nkV,1,active
emp100234,Director/ Head of,Germany,Sales,2024-07-30,NA,3.48,Current,2024-10-12,Salary Increase,UPhHhp3jor,1,historic
emp100234,Director/ Head of,Germany,Sales,2024-07-30,NA,3.48,Current,2025-02-15,Promotion,aDtwI0H3Ju,2,historic
emp100234,Director/ Head of,Germany,Sales,2024-07-30,NA,3.48,Current,2025-04-09,Promotion,kO1KtAa17p,3,active
emp100237,Entry Level,France,Consulting,2024-01-11,NA,1.37,Current,2024-03-03,Salary Increase,DAXgdYVpnj,1,active
emp100238,Specialist,Germany,Marketing,2023-02-27,2025-03-26,2.07,Leaver,2023-11-06,Promotion,b8zMAjB6zJ,1,active
emp100240,Manager/ Senior Specialist,Germany,Sales,2015-10-11,2021-04-15,5.51,Leaver,2016-01-04,Salary Increase,rakn1sxNmC,1,historic
emp100240,Manager/ Senior Specialist,Germany,Sales,2015-10-11,2021-04-15,5.51,Leaver,2020-04-20,Promotion,lDenb3qGBU,2,historic
emp100240,Manager/ Senior Specialist,Germany,Sales,2015-10-11,2021-04-15,5.51,Leaver,2021-01-29,Promotion,s5rtIN34Yk,3,active
emp100244,Entry Level,Spain,Consulting,2023-10-19,NA,2.11,Current,2024-02-06,Promotion,FpnwzkZCF9,1,historic
emp100244,Entry Level,Spain,Consulting,2023-10-19,NA,2.11,Current,2024-04-22,Promotion,tCQb5zhJtW,2,active
emp100246,Entry Level,Germany,Consulting,2023-04-17,2024-05-27,1.11,Leaver,2024-05-22,Parental Leave,v2HVtsqHlm,1,active
emp100247,Entry Level,Germany,Consulting,2023-12-11,NA,2.24,Current,2024-08-17,Promotion,kMqMigjHWq,1,active
emp100248,Specialist,Germany,Consulting,2024-05-02,NA,2.1,Current,2024-10-05,Promotion,HrKlmPRuJx,1,active
emp100251,Specialist,Italy,Consulting,2018-06-01,2021-11-15,3.46,Leaver,2019-01-14,Promotion,vfO3AhBT2x,1,historic
emp100251,Specialist,Italy,Consulting,2018-06-01,2021-11-15,3.46,Leaver,2021-06-05,Promotion,l7CQh7JGeY,2,historic
emp100251,Specialist,Italy,Consulting,2018-06-01,2021-11-15,3.46,Leaver,2021-06-11,Department Change,KtdluJJFxk,3,active
emp100252,Entry Level,Germany,Sales,2023-08-29,NA,2.24,Current,2023-11-10,Promotion,HbzgnDIiK5,1,active
emp100253,Entry Level,Netherlands,Consulting,2020-06-24,2022-08-02,2.11,Leaver,2022-02-20,Salary Increase,JxK6pF3c6o,1,historic
emp100253,Entry Level,Netherlands,Consulting,2020-06-24,2022-08-02,2.11,Leaver,2022-04-27,Promotion,OUMIKY5Bm6,2,active
emp100254,Entry Level,France,Consulting,2019-11-24,2021-06-09,1.54,Leaver,2020-07-13,Promotion,T9a8szTv3f,1,active
emp100256,Entry Level,Germany,Consulting,2019-03-26,2021-09-05,2.45,Leaver,2020-07-10,Salary Increase,3INOZs43aC,1,active
emp100258,Entry Level,Germany,Consulting,2016-09-24,2020-01-04,3.28,Leaver,2018-11-25,Salary Increase,0DqnNkzNb5,1,historic
emp100258,Entry Level,Germany,Consulting,2016-09-24,2020-01-04,3.28,Leaver,2018-12-13,Department Change,67XWhkKW5n,2,historic
emp100258,Entry Level,Germany,Consulting,2016-09-24,2020-01-04,3.28,Leaver,2019-03-31,Salary Increase,KMKkeWKI8q,3,active
emp100259,Specialist,Germany,Consulting,2019-12-12,2022-09-11,2.75,Leaver,2020-10-15,Salary Increase,mO98jODtLz,1,historic
emp100259,Specialist,Germany,Consulting,2019-12-12,2022-09-11,2.75,Leaver,2022-09-06,Department Change,E5Fb1CIOOy,2,active
emp100260,Entry Level,France,Sales,2021-03-11,2022-09-05,1.49,Leaver,2022-02-10,Promotion,dlWrD2z0JQ,1,active
emp100261,Director/ Head of,Germany,Consulting,2015-08-10,2021-03-19,5.61,Leaver,2019-03-31,Promotion,wthkP7rS17,1,historic
emp100261,Director/ Head of,Germany,Consulting,2015-08-10,2021-03-19,5.61,Leaver,2019-08-03,Promotion,yPGYjFR08l,2,historic
emp100261,Director/ Head of,Germany,Consulting,2015-08-10,2021-03-19,5.61,Leaver,2020-04-17,Promotion,8rqy8TNRD7,3,historic
emp100261,Director/ Head of,Germany,Consulting,2015-08-10,2021-03-19,5.61,Leaver,2020-11-14,Promotion,xSmbnt9fqA,4,active
emp100262,Specialist,France,Consulting,2020-05-21,2023-04-14,2.9,Leaver,2020-05-23,Promotion,IDYEKG0897,1,historic
emp100262,Specialist,France,Consulting,2020-05-21,2023-04-14,2.9,Leaver,2021-08-07,Promotion,QwZPaAlLEi,2,active
emp100263,Manager/ Senior Specialist,Italy,Consulting,2025-02-19,NA,4.86,Current,2025-03-16,Promotion,vFIuPjaFMz,1,active
emp100264,Specialist,France,Consulting,2017-10-20,2020-09-29,2.94,Leaver,2018-03-04,Promotion,lsrqRCX93Z,1,historic
emp100264,Specialist,France,Consulting,2017-10-20,2020-09-29,2.94,Leaver,2019-09-05,Promotion,DOiuOH9r7m,2,active
emp100266,Entry Level,Netherlands,Marketing,2022-04-28,2024-12-15,2.63,Leaver,2024-09-02,Salary Increase,CynHtUHpFR,1,active
emp100267,Manager/ Senior Specialist,Germany,Finance,2015-07-04,2021-02-21,5.64,Leaver,2015-07-25,Promotion,oca1cbDXNk,1,historic
emp100267,Manager/ Senior Specialist,Germany,Finance,2015-07-04,2021-02-21,5.64,Leaver,2015-10-05,Department Change,XLF4bLM262,2,historic
emp100267,Manager/ Senior Specialist,Germany,Finance,2015-07-04,2021-02-21,5.64,Leaver,2018-05-03,Promotion,JCxTTYQJny,3,active
emp100269,Specialist,Italy,Customer Service,2018-10-12,2022-02-12,3.34,Leaver,2020-08-27,Promotion,OGXisOs7Ve,1,active
emp100270,Entry Level,France,Customer Service,2024-10-25,NA,1.68,Current,2024-11-30,Parental Leave,oUxznRZXbc,1,active
emp100272,Entry Level,Netherlands,R&D,2018-10-12,2020-07-31,1.8,Leaver,2018-10-27,Promotion,tKJ1xGEMhH,1,active
emp100274,Specialist,France,Sales,2019-12-14,2022-04-02,2.3,Leaver,2020-01-24,Salary Increase,FDeZnJAa1Q,1,historic
emp100274,Specialist,France,Sales,2019-12-14,2022-04-02,2.3,Leaver,2020-07-10,Promotion,6KEyZcxEBa,2,active
emp100276,Specialist,France,Marketing,2019-06-27,2022-07-18,3.06,Leaver,2021-09-04,Salary Increase,QbeBuoQss1,1,historic
emp100276,Specialist,France,Marketing,2019-06-27,2022-07-18,3.06,Leaver,2022-04-05,Promotion,eBA7B15A1M,2,active
emp100277,Manager/ Senior Specialist,Netherlands,Consulting,2017-01-12,2023-10-02,6.72,Leaver,2019-08-29,Department Change,7VRAJRkdCW,1,historic
emp100277,Manager/ Senior Specialist,Netherlands,Consulting,2017-01-12,2023-10-02,6.72,Leaver,2020-03-30,Promotion,4TYW5dFDOf,2,historic
emp100277,Manager/ Senior Specialist,Netherlands,Consulting,2017-01-12,2023-10-02,6.72,Leaver,2021-10-18,Promotion,DDWBhQVoRD,3,historic
emp100277,Manager/ Senior Specialist,Netherlands,Consulting,2017-01-12,2023-10-02,6.72,Leaver,2021-12-15,Salary Increase,ByPRzOzUn4,4,historic
emp100277,Manager/ Senior Specialist,Netherlands,Consulting,2017-01-12,2023-10-02,6.72,Leaver,2022-11-18,Promotion,q4RH3R05oi,5,historic
emp100277,Manager/ Senior Specialist,Netherlands,Consulting,2017-01-12,2023-10-02,6.72,Leaver,2023-06-01,Promotion,wOAfAA5NZo,6,active
emp100278,Specialist,Germany,R&D,2023-05-31,NA,3.45,Current,2023-09-03,Promotion,t2qK5SLP1O,1,historic
emp100278,Specialist,Germany,R&D,2023-05-31,NA,3.45,Current,2024-08-31,Promotion,0e8UUk43Wc,2,historic
emp100278,Specialist,Germany,R&D,2023-05-31,NA,3.45,Current,2024-10-31,Salary Increase,wQR3Hwktwi,3,active
emp100279,Entry Level,Italy,Sales,2023-04-02,NA,2.67,Current,2023-09-16,Promotion,1ISJ8AFjlf,1,historic
emp100279,Entry Level,Italy,Sales,2023-04-02,NA,2.67,Current,2024-01-20,Promotion,NuJcpbZOhY,2,active
emp100280,Entry Level,Spain,Customer Service,2019-01-28,2020-02-02,1.01,Leaver,2019-03-14,Promotion,nPJdsl16tG,1,active
emp100281,Manager/ Senior Specialist,Italy,Customer Service,2017-05-16,2021-08-04,4.22,Leaver,2019-10-30,Salary Increase,GBnOJJqMgr,1,historic
emp100281,Manager/ Senior Specialist,Italy,Customer Service,2017-05-16,2021-08-04,4.22,Leaver,2019-11-28,Salary Increase,iWa5hKHAnM,2,historic
emp100281,Manager/ Senior Specialist,Italy,Customer Service,2017-05-16,2021-08-04,4.22,Leaver,2020-04-04,Promotion,wgxaElGpc0,3,active
emp100282,Manager/ Senior Specialist,Italy,Customer Service,2018-12-30,2023-09-15,4.71,Leaver,2021-04-09,Promotion,b9nSFMGwrJ,1,historic
emp100282,Manager/ Senior Specialist,Italy,Customer Service,2018-12-30,2023-09-15,4.71,Leaver,2021-05-08,Promotion,KYAaecRioY,2,historic
emp100282,Manager/ Senior Specialist,Italy,Customer Service,2018-12-30,2023-09-15,4.71,Leaver,2022-02-12,Promotion,OwGoZu01cZ,3,active
emp100283,Manager/ Senior Specialist,Germany,Sales,2021-04-23,2024-04-15,2.98,Leaver,2022-02-04,Promotion,rpPoyDLsal,1,historic
emp100283,Manager/ Senior Specialist,Germany,Sales,2021-04-23,2024-04-15,2.98,Leaver,2022-07-31,Promotion,zlvYYs1yUs,2,active
emp100284,Manager/ Senior Specialist,Spain,Sales,2019-02-27,2022-07-11,3.37,Leaver,2020-05-24,Promotion,OgjnUFyF8Q,1,historic
emp100284,Manager/ Senior Specialist,Spain,Sales,2019-02-27,2022-07-11,3.37,Leaver,2020-12-01,Promotion,SsEfp6dtos,2,historic
emp100284,Manager/ Senior Specialist,Spain,Sales,2019-02-27,2022-07-11,3.37,Leaver,2021-12-22,Promotion,aTWnS5fQwR,3,active
emp100285,Manager/ Senior Specialist,Germany,Consulting,2023-12-30,NA,4.69,Current,2024-02-16,Promotion,yLpRyxmf48,1,historic
emp100285,Manager/ Senior Specialist,Germany,Consulting,2023-12-30,NA,4.69,Current,2024-10-05,Salary Increase,IHSFptOdou,2,active
emp100288,Entry Level,Germany,Sales,2018-03-21,2020-05-07,2.13,Leaver,2018-07-23,Parental Leave,sZvBkfoiIG,1,active
emp100289,Entry Level,Germany,Consulting,2021-11-16,2023-08-09,1.73,Leaver,2022-04-14,Salary Increase,5NS8JKLxzh,1,historic
emp100289,Entry Level,Germany,Consulting,2021-11-16,2023-08-09,1.73,Leaver,2022-08-14,Promotion,o7uAGuf0ns,2,active
emp100292,Entry Level,Germany,Consulting,2023-05-08,NA,2.53,Current,2023-11-01,Promotion,m1v8nSE5AV,1,active
emp100293,Specialist,Germany,R&D,2025-02-08,NA,1.5,Current,2025-04-06,Promotion,43IpFfGbX2,1,active
emp100294,Entry Level,Germany,Sales,2023-08-03,2024-06-25,0.89,Leaver,2023-10-11,Promotion,UlxFQrzjUJ,1,active
emp100296,Specialist,France,Marketing,2021-08-05,2023-08-24,2.05,Leaver,2022-02-07,Promotion,rGgOHO4Svg,1,historic
emp100296,Specialist,France,Marketing,2021-08-05,2023-08-24,2.05,Leaver,2022-02-18,Salary Increase,ELkUyEUglP,2,active
emp100297,Specialist,Germany,Consulting,2021-10-27,2025-03-18,3.39,Leaver,2024-04-16,Promotion,KOaII4neEc,1,active
emp100299,Specialist,Italy,Consulting,2020-04-04,2023-01-21,2.8,Leaver,2022-01-22,Promotion,NCgPsuFTXb,1,historic
emp100299,Specialist,Italy,Consulting,2020-04-04,2023-01-21,2.8,Leaver,2022-06-27,Promotion,5l0ogYUGU9,2,active
emp100302,Specialist,Netherlands,Consulting,2021-11-04,NA,4.21,Current,2023-09-11,Promotion,GU34tgVnwG,1,active
emp100303,Specialist,Germany,Sales,2023-12-13,NA,2.69,Current,2024-07-27,Promotion,8x9yeuhywZ,1,historic
emp100303,Specialist,Germany,Sales,2023-12-13,NA,2.69,Current,2024-08-30,Promotion,4IK6snQDIi,2,active
emp100305,Manager/ Senior Specialist,Germany,HR,2022-11-03,NA,3.51,Current,2023-01-10,Department Change,X0HlBukGvW,1,active
emp100309,Entry Level,Germany,Consulting,2018-06-24,2021-04-07,2.79,Leaver,2020-06-07,Salary Increase,jVtqUymk4I,1,active
emp100310,Entry Level,Netherlands,Customer Service,2019-08-07,2021-08-07,2,Leaver,2021-05-17,Promotion,97WxEwNmxU,1,active
emp100312,Entry Level,Germany,Consulting,2019-10-21,2022-02-06,2.3,Leaver,2022-01-14,Promotion,HI4uxK2Dxz,1,active
emp100313,Manager/ Senior Specialist,Germany,Consulting,2018-05-18,NA,7.36,Current,2020-01-19,Salary Increase,XGbFiA4Fss,1,historic
emp100313,Manager/ Senior Specialist,Germany,Consulting,2018-05-18,NA,7.36,Current,2020-03-14,Salary Increase,4GzoG7tsQ8,2,historic
emp100313,Manager/ Senior Specialist,Germany,Consulting,2018-05-18,NA,7.36,Current,2024-06-15,Salary Increase,qnzA8P4SWh,3,historic
emp100313,Manager/ Senior Specialist,Germany,Consulting,2018-05-18,NA,7.36,Current,2024-06-28,Promotion,OWO9kOjIux,4,active
emp100319,Entry Level,Netherlands,Marketing,2018-06-26,2020-07-18,2.06,Leaver,2019-02-13,Promotion,2Iz5xNeoqv,1,historic
emp100319,Entry Level,Netherlands,Marketing,2018-06-26,2020-07-18,2.06,Leaver,2020-01-13,Promotion,oD37PC07c9,2,active
emp100320,Specialist,Germany,Consulting,2024-03-03,NA,2.9,Current,2024-09-23,Promotion,hNx9WcBTnA,1,active
emp100321,Entry Level,Germany,Consulting,2018-08-26,2021-04-18,2.64,Leaver,2018-11-08,Promotion,tPH8lXPUAz,1,historic
emp100321,Entry Level,Germany,Consulting,2018-08-26,2021-04-18,2.64,Leaver,2021-02-28,Salary Increase,NKSR7ELrXS,2,active
emp100322,Specialist,Spain,Sales,2017-04-14,2020-04-15,3,Leaver,2018-06-27,Promotion,n2XX2PGi2Z,1,historic
emp100322,Specialist,Spain,Sales,2017-04-14,2020-04-15,3,Leaver,2019-12-10,Salary Increase,ZrDsyigmZF,2,active
emp100325,Manager/ Senior Specialist,Spain,Sales,2020-05-03,2024-08-25,4.31,Leaver,2020-06-04,Promotion,gmBF509rhR,1,historic
emp100325,Manager/ Senior Specialist,Spain,Sales,2020-05-03,2024-08-25,4.31,Leaver,2021-12-11,Promotion,I5E2mnMPLl,2,historic
emp100325,Manager/ Senior Specialist,Spain,Sales,2020-05-03,2024-08-25,4.31,Leaver,2022-08-01,Promotion,fiSoggkgUc,3,historic
emp100325,Manager/ Senior Specialist,Spain,Sales,2020-05-03,2024-08-25,4.31,Leaver,2023-04-22,Promotion,o3rdAqWHzX,4,active
emp100326,Entry Level,Netherlands,R&D,2023-04-05,2025-03-09,1.93,Leaver,2024-02-17,Promotion,tWd8hwh2NS,1,historic
emp100326,Entry Level,Netherlands,R&D,2023-04-05,2025-03-09,1.93,Leaver,2024-10-12,Promotion,qQHHSN0Smc,2,active
emp100327,Specialist,Germany,Consulting,2024-04-07,NA,1.98,Current,2024-11-18,Promotion,jFckGYDp53,1,active
emp100328,Entry Level,Netherlands,Sales,2024-09-19,NA,2.96,Current,2025-01-30,Salary Increase,clF4lmnP1m,1,active
emp100330,Entry Level,Germany,Sales,2022-09-17,2024-11-19,2.17,Leaver,2024-06-08,Promotion,7sCtjaDsfJ,1,active
emp100331,Entry Level,Italy,Sales,2024-07-13,NA,1.99,Current,2024-08-23,Department Change,P9NCzm8lZX,1,historic
emp100331,Entry Level,Italy,Sales,2024-07-13,NA,1.99,Current,2024-09-26,Promotion,mcZdKpBVDl,2,active
emp100334,Manager/ Senior Specialist,Italy,Consulting,2018-11-06,2023-01-22,4.21,Leaver,2019-12-12,Promotion,OF9LIRdpbW,1,historic
emp100334,Manager/ Senior Specialist,Italy,Consulting,2018-11-06,2023-01-22,4.21,Leaver,2020-04-26,Department Change,22VYphSNea,2,historic
emp100334,Manager/ Senior Specialist,Italy,Consulting,2018-11-06,2023-01-22,4.21,Leaver,2022-06-26,Promotion,AzxI93wXz0,3,active
emp100335,Entry Level,Italy,Finance,2024-09-30,NA,1.57,Current,2024-12-17,Promotion,S3uVmthwDv,1,active
emp100337,Specialist,Germany,Sales,2023-04-06,NA,2.13,Current,2025-02-08,Promotion,114AUBX8fy,1,active
emp100340,Specialist,Germany,Sales,2023-04-14,NA,2.25,Current,2023-04-27,Promotion,dM2ejwjIsj,1,historic
emp100340,Specialist,Germany,Sales,2023-04-14,NA,2.25,Current,2023-09-20,Promotion,BTlLM2obiY,2,active
emp100342,Entry Level,Germany,Finance,2024-07-25,NA,1.23,Current,2024-11-17,Promotion,T9cD6m4QJN,1,active
emp100343,Entry Level,Netherlands,Sales,2021-04-10,2023-09-10,2.42,Leaver,2023-03-26,Promotion,khc9N4kZyr,1,active
emp100344,Manager/ Senior Specialist,Germany,Marketing,2019-03-25,2023-05-13,4.13,Leaver,2019-05-03,Promotion,deEfXrNnOn,1,historic
emp100344,Manager/ Senior Specialist,Germany,Marketing,2019-03-25,2023-05-13,4.13,Leaver,2022-02-12,Salary Increase,RbeRMmyAtz,2,active
emp100345,Manager/ Senior Specialist,Netherlands,Consulting,2024-10-20,NA,4.12,Current,2024-11-17,Promotion,YjVScJ1jw4,1,historic
emp100345,Manager/ Senior Specialist,Netherlands,Consulting,2024-10-20,NA,4.12,Current,2025-01-28,Promotion,b8K9P96HaV,2,historic
emp100345,Manager/ Senior Specialist,Netherlands,Consulting,2024-10-20,NA,4.12,Current,2025-03-19,Promotion,La5J2urtLO,3,historic
emp100345,Manager/ Senior Specialist,Netherlands,Consulting,2024-10-20,NA,4.12,Current,2025-04-01,Department Change,avGN0qi4ro,4,active
emp100346,Specialist,France,Finance,2023-12-10,NA,1.98,Current,2024-05-21,Promotion,WRnwOxAHmi,1,active
emp100347,Entry Level,Germany,Consulting,2022-03-19,2024-09-14,2.49,Leaver,2023-10-29,Promotion,taQ9vZeVXB,1,active
emp100348,Entry Level,France,Marketing,2024-03-24,NA,1.56,Current,2024-04-08,Promotion,Po8YpqzS3Q,1,active
emp100350,Manager/ Senior Specialist,Netherlands,Marketing,2020-01-16,2022-08-26,2.61,Leaver,2021-06-09,Salary Increase,oaEYRJzHfY,1,active
emp100351,Specialist,Netherlands,Consulting,2023-02-16,NA,3.33,Current,2024-02-03,Promotion,Nwf6ybZZ56,1,historic
emp100351,Specialist,Netherlands,Consulting,2023-02-16,NA,3.33,Current,2024-08-14,Promotion,ziFcTl1zl7,2,active
emp100353,Specialist,Germany,Consulting,2018-09-23,2021-07-26,2.84,Leaver,2019-01-07,Salary Increase,L956zLcPAF,1,active
emp100354,Specialist,Germany,R&D,2024-03-30,NA,2.48,Current,2024-06-02,Parental Leave,XBwr8sdNqg,1,historic
emp100354,Specialist,Germany,R&D,2024-03-30,NA,2.48,Current,2024-09-17,Promotion,LdSrHuz2Cd,2,active
emp100356,Specialist,Spain,Consulting,2022-12-02,2025-03-25,2.31,Leaver,2023-03-23,Salary Increase,78LsdeuOzG,1,active
emp100357,Manager/ Senior Specialist,Netherlands,Consulting,2018-03-09,2021-08-19,3.45,Leaver,2018-06-11,Salary Increase,mN14HgUZNU,1,historic
emp100357,Manager/ Senior Specialist,Netherlands,Consulting,2018-03-09,2021-08-19,3.45,Leaver,2019-11-18,Promotion,4FsJXm58WC,2,active
